373,-66.4025
359,-80.236
346,-92.9484
333,-105.545
320,-118.025
307,-130.391
294,-142.642
281,-154.779
268,-166.803
255,-178.714
242,-190.512
229,-202.199
216,-213.774
204,-224.243
191,-235.606
179,-245.863
166,-257.016
154,-267.065
142,-277.014
130,-286.864
118,-296.616
107,-305.274
96,-313.844
84,-323.321
74,-330.71
63,-339.017
52,-347.236
42,-354.374
32,-361.435
23,-367.424
13,-374.34
4,-380.186
-4,-384.969
-13,-390.69
-21,-395.349
-29,-399.952
-36,-403.503
-43,-407.007
-50,-410.463
-56,-412.877
-62,-415.254
-68,-417.594
-73,-418.9
-78,-420.179
-82,-420.434
-86,-420.671
-90,-420.889
-93,-420.092
-95,-418.291
-98,-417.485
-99,-414.679
-101,-412.876
-102,-410.078
-102,-406.293
-102,-402.525
-102,-398.775
-101,-394.046
-99,-388.349
-98,-383.682
-96,-378.046
-93,-371.449
-90,-364.896
-87,-358.387
-83,-350.926
-79,-343.516
-74,-335.164
-69,-326.872
-64,-318.64
-59,-310.469
-53,-301.362
-46,-291.329
-40,-282.368
-32,-271.485
-25,-261.682
-17,-250.96
-9,-240.324
-1,-229.772
8,-218.309
17,-206.938
26,-195.661
36,-183.479
45,-172.394
56,-159.409
66,-147.528
76,-135.746
87,-123.068
98,-110.497
109,-98.0327
120,-85.675
132,-72.4276
144,-59.2946
156,-46.2755
168,-33.3697
180,-20.5768
192,-7.89621
205,5.66806
217,18.1165
230,31.4498
243,44.6638
256,57.7592
269,70.7364
282,83.5961
295,96.3387
308,108.965
321,121.475
334,133.87
347,146.149
360,158.315
373,170.366
386,182.305
399,194.13
412,205.843
425,217.445
437,227.94
450,239.328
462,249.611
475,260.789
487,270.862
499,280.835
511,290.709
522,299.488
534,309.174
545,317.766
556,326.27
567,334.686
578,343.014
588,350.259
599,358.422
608,364.508
618,371.521
627,377.462
636,383.335
645,389.142
654,394.882
662,399.56
669,403.185
677,407.758
684,411.279
691,414.752
697,417.183
703,419.576
708,420.936
713,422.267
718,423.57
722,423.849
726,424.109
730,424.351
733,423.577
735,421.798
738,421.015
739,418.23
741,416.449
742,413.672
742,409.907
742,406.16
742,402.43
741,397.722
740,393.039
738,387.387
736,381.77
733,375.192
731,369.653
727,362.157
724,355.709
720,348.309
716,340.96
711,332.667
706,324.434
700,315.266
694,306.167
688,297.136
681,287.178
674,277.297
667,267.492
659,256.768
651,246.128
642,234.578
634,224.116
625,212.742
615,200.465
606,189.284
596,177.199
585,164.219
575,152.342
564,139.569
553,126.903
542,114.345
531,101.893
519,88.5516
507,75.3248
496,63.2076
484,50.1996
471,36.3091
459,23.5356
447,10.8742
434,-2.67124
421,-16.0967
408,-29.4028
396,-41.5944
383,-54.6721
370,-67.632
357,-80.4746
343,-94.1959
330,-106.797
317,-119.282
304,-131.652
291,-143.907
278,-156.048
265,-168.076
252,-179.99
239,-191.793
226,-203.483
214,-214.066
201,-225.543
188,-236.909
176,-247.17
163,-258.326
151,-268.378
139,-278.33
127,-288.184
116,-296.943
104,-306.608
93,-315.181
82,-323.665
71,-332.061
60,-340.37
50,-347.597
40,-354.746
30,-361.818
20,-368.813
11,-374.736
2,-380.592
-7,-386.381
-15,-391.109
-24,-396.774
-31,-400.383
-39,-404.94
-46,-408.445
-53,-411.903
-59,-414.318
-65,-416.696
-70,-418.041
-76,-420.353
-80,-420.637
-85,-421.898
-89,-422.135
-92,-421.358
-95,-420.571
-98,-419.775
-100,-417.974
-102,-416.172
-103,-413.374
-104,-410.585
-104,-406.809
-104,-403.05
-104,-399.308
-103,-394.589
-101,-388.9
-100,-384.241
-98,-378.613
-95,-372.025
-92,-365.48
-89,-358.979
-85,-351.525
-81,-344.124
-76,-335.779
-71,-327.495
-66,-319.271
-61,-311.107
-55,-302.008
-48,-291.982
-41,-282.033
-34,-272.161
-27,-262.365
-19,-251.651
-11,-241.021
-3,-230.476
6,-219.019
15,-207.655
24,-196.384
34,-184.209
44,-172.134
54,-160.16
64,-148.285
75,-135.514
85,-123.846
96,-111.281
107,-98.8224
119,-85.4747
130,-73.2374
142,-60.1098
154,-47.096
166,-34.1955
178,-21.4078
191,-7.73681
203,4.81799
216,18.2571
229,31.5766
241,43.7815
254,56.8722
267,69.845
280,82.7002
293,95.4384
306,108.06
319,120.566
332,132.957
345,145.232
358,157.394
371,169.441
384,181.376
397,193.197
410,204.907
423,216.505
436,227.991
448,238.372
461,249.647
473,259.817
485,269.886
497,279.856
509,289.727
521,299.499
532,308.177
544,317.762
555,326.255
566,334.659
576,341.98
587,350.218
597,357.375
607,364.453
616,370.46
626,377.394
635,383.257
644,389.052
652,393.786
660,398.462
668,403.081
675,406.648
682,410.167
689,413.639
695,416.068
701,418.46
707,420.814
712,422.135
716,422.432
721,423.706
725,423.956
728,423.192
731,422.418
734,421.634
736,419.844
738,418.055
739,415.269
740,412.491
740,408.726
740,404.978
740,401.248
739,396.539
738,391.856
736,386.204
734,380.587
731,374.009
729,368.469
725,360.974
722,354.526
718,347.125
713,338.781
709,331.492
703,322.265
698,314.101
692,305.002
686,295.971
679,286.014
672,276.133
664,265.333
657,255.613
648,243.979
640,233.433
631,221.976
622,210.611
612,198.344
603,187.172
593,175.096
582,162.125
572,150.258
561,137.494
550,124.838
539,112.289
528,99.8462
516,86.5142
504,73.2967
492,60.1933
480,47.2034
468,34.3266
456,21.5624
443,7.91461
431,-4.61715
418,-18.0334
405,-31.3303
392,-44.5083
379,-57.568
366,-70.5099
353,-83.3346
340,-96.0425
327,-108.634
314,-121.11
301,-133.471
288,-145.718
275,-157.85
261,-170.864
248,-182.761
236,-193.55
223,-205.231
210,-216.801
197,-228.261
185,-238.614
172,-249.862
160,-260.005
148,-270.048
136,-279.991
124,-289.836
112,-299.582
100,-309.23
89,-317.785
78,-326.252
67,-334.631
56,-342.923
46,-350.132
36,-357.264
26,-364.319
16,-371.297
7,-377.203
-2,-383.042
-11,-388.814
-19,-393.525
-27,-398.178
-35,-402.775
-43,-407.315
-50,-410.803
-56,-413.249
-63,-416.652
-69,-419.013
-74,-420.342
-79,-421.642
-84,-422.914
-88,-423.163
-92,-423.392
-96,-423.604
-99,-422.801
-102,-421.988
-104,-420.171
-105,-417.357
-107,-415.548
-108,-412.743
-108,-408.95
-108,-405.176
-107,-400.423
-107,-396.692
-105,-390.987
-104,-386.313
-101,-379.674
-99,-374.074
-96,-367.514
-93,-360.997
-89,-353.528
-85,-346.111
-80,-337.751
-75,-329.452
-70,-321.212
-64,-312.038
-58,-302.932
-52,-293.896
-45,-283.931
-38,-274.044
-31,-264.234
-23,-253.504
-15,-242.86
-7,-232.3
2,-220.829
11,-209.45
20,-198.164
30,-185.975
40,-173.886
50,-161.897
60,-150.008
71,-137.222
81,-125.54
92,-112.96
104,-99.4923
115,-87.135
127,-73.8881
138,-61.751
150,-48.7232
162,-35.8088
175,-22.0117
